"test","1001","1001","default","2018-11-16 19:30:35","2018-11-16 19:30:35","2018-11-16 19:30:41","6","6","NORMAL_CLEARING","08c57492-e993-11e8-909f-672a8d81f479","0972c39a-e993-11e8-90cb-672a8d81f479","1001","G722","G722"
"test","1001","0000","default","2018-11-16 19:30:52","","2018-11-16 19:30:52","0","0","NORMAL_CLEARING","131108c6-e993-11e8-90d5-672a8d81f479","","1001","",""
"test","1001","3500","default","2018-11-16 19:33:11","2018-11-16 19:33:11","2018-11-16 19:33:49","38","38","NORMAL_CLEARING","661aa5ea-e993-11e8-90e3-672a8d81f479","","1001","G722","G722"
"test","1001","9664","default","2018-11-16 23:13:37","2018-11-16 23:13:37","2018-11-16 23:14:18","41","41","NORMAL_CLEARING","3183e502-e9b2-11e8-90fb-672a8d81f479","","1001","G722","G722"
"test","1001","1000","default","2018-11-17 02:30:51","2018-11-17 02:30:55","2018-11-17 02:31:39","48","44","NORMAL_CLEARING","bf18d5d8-e9cd-11e8-9151-672a8d81f479","bf20d2b0-e9cd-11e8-9173-672a8d81f479","1001","G722","G722"
"test","1001","1001","default","2018-11-19 00:07:21","2018-11-19 00:07:21","2018-11-19 00:07:26","5","5","NORMAL_CLEARING","0790bd24-eb4c-11e8-aa5d-672a8d81f479","083b1c7e-eb4c-11e8-aa89-672a8d81f479","1001","G722","G722"
"test","1001","1000","default","2018-11-19 00:30:04","2018-11-19 00:30:07","2018-11-19 00:30:08","4","1","NORMAL_CLEARING","344406fc-eb4f-11e8-ab8e-672a8d81f479","3674e590-eb4f-11e8-abba-672a8d81f479","1001","G722","G722"
"test","1001","1000","default","2018-11-19 21:14:52","","2018-11-19 21:15:19","27","0","ORIGINATOR_CANCEL","19de61fa-ebfd-11e8-b0c7-672a8d81f479","","1001","",""
"test","1001","1001","default","2018-11-19 21:15:51","2018-11-19 21:15:51","2018-11-19 21:15:56","5","5","NORMAL_CLEARING","3ce3d018-ebfd-11e8-b3fe-672a8d81f479","3da0d8fc-ebfd-11e8-b43a-672a8d81f479","1001","G722","G722"
"test","1001","1000","default","2018-11-19 21:16:00","2018-11-19 21:16:02","2018-11-19 21:17:31","91","89","NORMAL_CLEARING","420102dc-ebfd-11e8-b451-672a8d81f479","420c0060-ebfd-11e8-b473-672a8d81f479","1001","G722","G722"
"test","1001","1002","default","2018-11-20 00:37:43","2018-11-20 00:37:43","2018-11-20 00:38:01","18","18","NORMAL_CLEARING","6fe53530-ec19-11e8-9558-f710ca826cd2","708d9752-ec19-11e8-957c-f710ca826cd2","1001","G722","G722"
"test","1001","1002","default","2018-11-20 00:38:36","2018-11-20 00:38:36","2018-11-20 00:38:45","9","9","NORMAL_CLEARING","8fb45c56-ec19-11e8-9586-f710ca826cd2","905adacc-ec19-11e8-95aa-f710ca826cd2","1001","G722","G722"
"test","1001","5000","default","2018-11-20 00:38:48","2018-11-20 00:38:48","2018-11-20 00:39:13","25","25","NORMAL_CLEARING","969bf934-ec19-11e8-95b4-f710ca826cd2","","1001","G722","G722"
"test","1001","1002","default","2018-11-20 00:39:23","2018-11-20 00:39:23","2018-11-20 00:39:27","4","4","NORMAL_CLEARING","abc154c6-ec19-11e8-95be-f710ca826cd2","ac64284a-ec19-11e8-95e2-f710ca826cd2","1001","G722","G722"
"test","1001","1001","default","2018-11-20 00:40:47","2018-11-20 00:40:47","2018-11-20 00:40:52","5","5","NORMAL_CLEARING","ddcc9b38-ec19-11e8-9612-f710ca826cd2","de7985a0-ec19-11e8-963a-f710ca826cd2","1001","G722","G722"
"test","1001","1002","default","2018-11-20 00:40:55","2018-11-20 00:40:55","2018-11-20 00:41:01","6","6","NORMAL_CLEARING","e29faf38-ec19-11e8-9644-f710ca826cd2","e342b6c4-ec19-11e8-9668-f710ca826cd2","1001","G722","G722"
